tx_id	gene_id
ENST00000484763	ENSG00000100483
ENST00000395859	ENSG00000100483
ENST00000555403	ENSG00000259071
ENST00000525911	ENSG00000100490
ENST00000534267	ENSG00000100490
ENST00000542671	ENSG00000100490
ENST00000529347	ENSG00000100490
ENST00000557124	ENSG00000012983
ENST00000557458	ENSG00000151748
ENST00000556735	ENSG00000151748
ENST00000553836	ENSG00000258491
ENST00000555984	ENSG00000100503
ENST00000480476	ENSG00000100503
ENST00000474937	ENSG00000100503
ENST00000486200	ENSG00000100503
ENST00000532107	ENSG00000100504
ENST00000553872	ENSG00000100504
ENST00000553648	ENSG00000258711
ENST00000555170	ENSG00000100505
ENST00000557456	ENSG00000100505
ENST00000555933	ENSG00000100505
ENST00000556762	ENSG00000258808
ENST00000617151	ENSG00000273888
ENST00000556941	ENSG00000258550
ENST00000556834	ENSG00000258928
ENST00000553603	ENSG00000259007
ENST00000555115	ENSG00000258854
ENST00000556686	ENSG00000087303
ENST00000555310	ENSG00000087303
ENST00000553297	ENSG00000087303
ENST00000557051	ENSG00000087303
ENST00000553714	ENSG00000197930
ENST00000554421	ENSG00000100522
ENST00000553987	ENSG00000100522
ENST00000557255	ENSG00000073712
ENST00000555546	ENSG00000073712
ENST00000553663	ENSG00000073712
ENST00000555621	ENSG00000100523
ENST00000555400	ENSG00000100523
ENST00000553406	ENSG00000100523
ENST00000245451	ENSG00000125378
ENST00000559087	ENSG00000125378
ENST00000417573	ENSG00000125378
ENST00000558984	ENSG00000125378
ENST00000559501	ENSG00000125378
ENST00000558961	ENSG00000125378
ENST00000559642	ENSG00000125378
ENST00000558489	ENSG00000125378
ENST00000554163	ENSG00000197045
ENST00000553566	ENSG00000197045
ENST00000554682	ENSG00000197045
ENST00000553952	ENSG00000197045
ENST00000556903	ENSG00000258872
ENST00000475379	ENSG00000198554
ENST00000554007	ENSG00000126787
ENST00000554067	ENSG00000126787
ENST00000555643	ENSG00000258050
ENST00000554650	ENSG00000258413
ENST00000556183	ENSG00000258413
ENST00000335142	ENSG00000186615
ENST00000535211	ENSG00000186615
ENST00000554196	ENSG00000258791
ENST00000554186	ENSG00000258791
ENST00000560296	ENSG00000259483
ENST00000556696	ENSG00000259133
ENST00000408990	ENSG00000165588
ENST00000555006	ENSG00000165588
ENST00000554788	ENSG00000165588
ENST00000554845	ENSG00000165588
ENST00000554559	ENSG00000165588
ENST00000555804	ENSG00000165588
ENST00000557136	ENSG00000258776
ENST00000554160	ENSG00000258592
ENST00000556629	ENSG00000070367
ENST00000554934	ENSG00000070367
ENST00000556911	ENSG00000070367
ENST00000524996	ENSG00000100557
ENST00000527032	ENSG00000100557
ENST00000532286	ENSG00000100557
ENST00000554648	ENSG00000151812
ENST00000556788	ENSG00000139971
ENST00000555101	ENSG00000139971
ENST00000555162	ENSG00000257621
ENST00000556225	ENSG00000257621
ENST00000557412	ENSG00000257621
ENST00000554309	ENSG00000257621
ENST00000555061	ENSG00000100575
ENST00000395116	ENSG00000181619
ENST00000463432	ENSG00000126790
ENST00000478430	ENSG00000126790
ENST00000532049	ENSG00000126790
ENST00000543619	ENSG00000126790
ENST00000487285	ENSG00000126790
ENST00000481608	ENSG00000126790
ENST00000527981	ENSG00000126790
ENST00000553317	ENSG00000151838
ENST00000490111	ENSG00000139970
ENST00000557751	ENSG00000100612
ENST00000553986	ENSG00000100612
ENST00000555171	ENSG00000100612
ENST00000553328	ENSG00000100612
ENST00000532515	ENSG00000254718
ENST00000529171	ENSG00000254718
ENST00000553269	ENSG00000254718
ENST00000553775	ENSG00000254718
ENST00000555315	ENSG00000259169
ENST00000555779	ENSG00000258692
ENST00000247182	ENSG00000126778
ENST00000555955	ENSG00000126778
ENST00000553535	ENSG00000126778
ENST00000555627	ENSG00000126778
ENST00000554079	ENSG00000100625
ENST00000556952	ENSG00000100625
ENST00000261249	ENSG00000126814
ENST00000553903	ENSG00000126814
ENST00000555420	ENSG00000126814
ENST00000555868	ENSG00000182107
ENST00000557163	ENSG00000182107
ENST00000556543	ENSG00000258926
ENST00000555156	ENSG00000259142
ENST00000604527	ENSG00000270852
ENST00000556888	ENSG00000258877
ENST00000554921	ENSG00000259093
ENST00000557475	ENSG00000258943
ENST00000621500	ENSG00000179600
ENST00000314140	ENSG00000179600
ENST00000603606	ENSG00000270878
ENST00000620954	ENSG00000140006
ENST00000555861	ENSG00000214770
ENST00000359491	ENSG00000214770
ENST00000609125	ENSG00000272909
ENST00000556933	ENSG00000259010
ENST00000556227	ENSG00000070182
ENST00000553522	ENSG00000176153
ENST00000612794	ENSG00000176153
ENST00000389614	ENSG00000176153
ENST00000557049	ENSG00000176153
ENST00000557323	ENSG00000176153
ENST00000426039	ENSG00000139998
ENST00000555256	ENSG00000139998
ENST00000556702	ENSG00000125952
ENST00000554709	ENSG00000125952
ENST00000531609	ENSG00000255002
ENST00000557463	ENSG00000258613
ENST00000621019	ENSG00000276116
ENST00000555712	ENSG00000258629
ENST00000555377	ENSG00000258561
ENST00000553687	ENSG00000100554
ENST00000555012	ENSG00000100554
ENST00000557244	ENSG00000100554
ENST00000556532	ENSG00000100558
ENST00000554395	ENSG00000100558
ENST00000558987	ENSG00000100564
ENST00000559118	ENSG00000100564
ENST00000559581	ENSG00000100564
ENST00000559415	ENSG00000100564
ENST00000559097	ENSG00000100564
ENST00000554636	ENSG00000100568
ENST00000556461	ENSG00000100568
ENST00000553619	ENSG00000100568
ENST00000557331	ENSG00000072042
ENST00000556692	ENSG00000072042
ENST00000554783	ENSG00000072121
ENST00000553399	ENSG00000072121
ENST00000554679	ENSG00000258837
ENST00000556301	ENSG00000259038
ENST00000556919	ENSG00000258623
ENST00000555997	ENSG00000185650
ENST00000439696	ENSG00000185650
ENST00000336440	ENSG00000185650
ENST00000557086	ENSG00000185650
ENST00000557022	ENSG00000185650
ENST00000553375	ENSG00000185650
ENST00000553776	ENSG00000258565
ENST00000553882	ENSG00000072110
ENST00000555075	ENSG00000072110
ENST00000553290	ENSG00000072110
ENST00000556432	ENSG00000072110
ENST00000556343	ENSG00000072110
ENST00000556203	ENSG00000072110
ENST00000556182	ENSG00000258957
ENST00000557409	ENSG00000258957
ENST00000599174	ENSG00000267909
ENST00000533899	ENSG00000100678
ENST00000529267	ENSG00000235812
ENST00000530196	ENSG00000235812
ENST00000554366	ENSG00000133983
ENST00000320746	ENSG00000259158
ENST00000555296	ENSG00000133997
ENST00000553611	ENSG00000133997
ENST00000556044	ENSG00000133997
ENST00000556495	ENSG00000133997
ENST00000554870	ENSG00000133997
ENST00000553523	ENSG00000133997
ENST00000556423	ENSG00000133997
ENST00000554024	ENSG00000006432
ENST00000602957	ENSG00000269927
ENST00000554634	ENSG00000259146
ENST00000556891	ENSG00000205683
ENST00000556997	ENSG00000205683
ENST00000555781	ENSG00000205683
ENST00000556040	ENSG00000165861
ENST00000556761	ENSG00000165861
ENST00000554145	ENSG00000165861
ENST00000554250	ENSG00000165861
ENST00000554737	ENSG00000258813
ENST00000554614	ENSG00000258376
ENST00000556578	ENSG00000258944
ENST00000554014	ENSG00000133961
ENST00000553997	ENSG00000133961
ENST00000557486	ENSG00000133961
ENST00000557577	ENSG00000133961
ENST00000557581	ENSG00000133961
ENST00000566478	ENSG00000187105
ENST00000553394	ENSG00000258443
ENST00000556455	ENSG00000187105
ENST00000557603	ENSG00000187105
ENST00000557304	ENSG00000258660
ENST00000316836	ENSG00000176903
ENST00000478847	ENSG00000156030
ENST00000483269	ENSG00000156030
ENST00000462716	ENSG00000156030
ENST00000555539	ENSG00000258586
ENST00000556794	ENSG00000156050
ENST00000555126	ENSG00000119711
ENST00000481348	ENSG00000119688
ENST00000555904	ENSG00000119688
ENST00000556517	ENSG00000119688
ENST00000465085	ENSG00000119688
ENST00000474270	ENSG00000119688
ENST00000484380	ENSG00000119688
ENST00000496015	ENSG00000119688
ENST00000554532	ENSG00000258559
ENST00000466822	ENSG00000119688
ENST00000553998	ENSG00000119688
ENST00000489678	ENSG00000119688
ENST00000475240	ENSG00000119688
ENST00000470637	ENSG00000119688
ENST00000477803	ENSG00000119688
ENST00000493427	ENSG00000119688
ENST00000493752	ENSG00000119688
ENST00000489207	ENSG00000119688
ENST00000554823	ENSG00000183379
ENST00000555592	ENSG00000119655
ENST00000554861	ENSG00000119681
ENST00000556206	ENSG00000119681
ENST00000556652	ENSG00000258976
ENST00000555313	ENSG00000258976
ENST00000557688	ENSG00000119682
ENST00000481010	ENSG00000119682
ENST00000556327	ENSG00000119682
ENST00000490805	ENSG00000119682
ENST00000553411	ENSG00000119682
ENST00000553279	ENSG00000119682
ENST00000619947	ENSG00000119608
ENST00000555910	ENSG00000198208
ENST00000556848	ENSG00000198208
ENST00000553646	ENSG00000198208
ENST00000553971	ENSG00000198208
ENST00000553789	ENSG00000198208
ENST00000554834	ENSG00000198208
ENST00000557383	ENSG00000198208
ENST00000556776	ENSG00000198208
ENST00000555253	ENSG00000119630
ENST00000556939	ENSG00000119630
ENST00000555234	ENSG00000119630
ENST00000554430	ENSG00000258646
ENST00000624612	ENSG00000279594
ENST00000554697	ENSG00000119684
ENST00000555415	ENSG00000119684
ENST00000555671	ENSG00000119684
ENST00000553263	ENSG00000119684
ENST00000557648	ENSG00000119684
ENST00000555135	ENSG00000119640
ENST00000555405	ENSG00000119638
ENST00000555763	ENSG00000119638
ENST00000555537	ENSG00000119638
ENST00000554258	ENSG00000119638
ENST00000557673	ENSG00000119638
ENST00000555961	ENSG00000119638
ENST00000553823	ENSG00000119638
ENST00000553945	ENSG00000119638
ENST00000560419	ENSG00000259319
ENST00000558267	ENSG00000259319
ENST00000455232	ENSG00000224721
ENST00000554980	ENSG00000119699
ENST00000556507	ENSG00000119699
ENST00000557493	ENSG00000119699
ENST00000555193	ENSG00000119699
ENST00000556674	ENSG00000119699
ENST00000556368	ENSG00000259081
ENST00000556072	ENSG00000258301
ENST00000554058	ENSG00000258301
ENST00000556298	ENSG00000013523
ENST00000554941	ENSG00000013523
ENST00000553991	ENSG00000259058
ENST00000238647	ENSG00000119669
ENST00000557526	ENSG00000258819
ENST00000555512	ENSG00000258819
ENST00000556781	ENSG00000258819
ENST00000555389	ENSG00000177108
ENST00000555327	ENSG00000177108
ENST00000298352	ENSG00000165553
ENST00000602717	ENSG00000009830
ENST00000556394	ENSG00000009830
ENST00000555710	ENSG00000009830
ENST00000556171	ENSG00000009830
ENST00000555134	ENSG00000009830
ENST00000554564	ENSG00000009830
ENST00000554884	ENSG00000009830
ENST00000553880	ENSG00000009830
ENST00000556404	ENSG00000009830
ENST00000556851	ENSG00000009830
ENST00000557289	ENSG00000009830
ENST00000553863	ENSG00000009830
ENST00000555675	ENSG00000009830
ENST00000556880	ENSG00000009830
ENST00000555788	ENSG00000009830
ENST00000557525	ENSG00000009830
ENST00000553576	ENSG00000151445
ENST00000555854	ENSG00000151445
ENST00000557466	ENSG00000151445
ENST00000487738	ENSG00000100593
ENST00000554365	ENSG00000100596
ENST00000556264	ENSG00000100596
ENST00000553565	ENSG00000100603
ENST00000554219	ENSG00000258723
ENST00000555954	ENSG00000258719
ENST00000555680	ENSG00000258874
ENST00000553628	ENSG00000258478
ENST00000553348	ENSG00000258829
ENST00000556145	ENSG00000258829
ENST00000554759	ENSG00000258662
ENST00000556811	ENSG00000211448
ENST00000555750	ENSG00000211448
ENST00000557125	ENSG00000211448
ENST00000555844	ENSG00000211448
ENST00000557377	ENSG00000100629
ENST00000556800	ENSG00000100629
ENST00000553821	ENSG00000140022
ENST00000555284	ENSG00000140022
ENST00000555001	ENSG00000258675
ENST00000554293	ENSG00000071537
ENST00000555923	ENSG00000071537
ENST00000554744	ENSG00000071537
ENST00000556144	ENSG00000258718
ENST00000554451	ENSG00000258683
ENST00000557770	ENSG00000258600
ENST00000554142	ENSG00000258532
ENST00000604722	ENSG00000271712
ENST00000380722	ENSG00000205562
ENST00000556168	ENSG00000258807
ENST00000557520	ENSG00000054983
ENST00000477716	ENSG00000054983
ENST00000556261	ENSG00000054983
ENST00000556879	ENSG00000054983
ENST00000554433	ENSG00000258407
ENST00000557631	ENSG00000258826
ENST00000563140	ENSG00000259998
ENST00000553531	ENSG00000070778
ENST00000557249	ENSG00000070778
ENST00000553973	ENSG00000165521
ENST00000555823	ENSG00000165521
ENST00000553320	ENSG00000165521
ENST00000613917	ENSG00000274492
ENST00000557286	ENSG00000258990
ENST00000556541	ENSG00000053254
ENST00000557496	ENSG00000053254
ENST00000557743	ENSG00000259151
ENST00000557261	ENSG00000053254
ENST00000550332	ENSG00000258792
ENST00000555560	ENSG00000258792
ENST00000557601	ENSG00000259050
ENST00000612614	ENSG00000119720
ENST00000557732	ENSG00000119720
ENST00000555853	ENSG00000258424
ENST00000555413	ENSG00000258678
ENST00000567837	ENSG00000259789
ENST00000556960	ENSG00000165914
ENST00000557187	ENSG00000165914
ENST00000555975	ENSG00000258884
ENST00000556304	ENSG00000100784
ENST00000557455	ENSG00000015133
ENST00000555995	ENSG00000015133
ENST00000557507	ENSG00000015133
ENST00000556767	ENSG00000015133
ENST00000557382	ENSG00000100796
ENST00000555718	ENSG00000100796
ENST00000554574	ENSG00000100796
ENST00000555470	ENSG00000100796
ENST00000623187	ENSG00000279286
ENST00000630525	ENSG00000279286
ENST00000556429	ENSG00000133962
ENST00000565058	ENSG00000260711
ENST00000554424	ENSG00000165929
ENST00000555302	ENSG00000165929
ENST00000556961	ENSG00000140092
ENST00000554121	ENSG00000140092
ENST00000557570	ENSG00000140092
ENST00000555105	ENSG00000100815
ENST00000564606	ENSG00000066427
ENST00000568290	ENSG00000066427
ENST00000553514	ENSG00000183648
ENST00000329559	ENSG00000183648
ENST00000605997	ENSG00000183648
ENST00000553666	ENSG00000183648
ENST00000555441	ENSG00000183648
ENST00000617122	ENSG00000183648
ENST00000556555	ENSG00000183648
ENST00000557725	ENSG00000100600
ENST00000557034	ENSG00000100600
ENST00000555299	ENSG00000258499
ENST00000298894	ENSG00000165943
ENST00000556883	ENSG00000165943
ENST00000306954	ENSG00000170270
ENST00000556566	ENSG00000170270
ENST00000555525	ENSG00000011114
ENST00000556290	ENSG00000258584
ENST00000554538	ENSG00000258584
ENST00000555732	ENSG00000258584
ENST00000553883	ENSG00000100628
ENST00000556062	ENSG00000100628
ENST00000556793	ENSG00000100628
ENST00000555374	ENSG00000100628
ENST00000553451	ENSG00000089737
ENST00000556635	ENSG00000089737
ENST00000555324	ENSG00000089737
ENST00000555558	ENSG00000119632
ENST00000554909	ENSG00000119632
ENST00000238609	ENSG00000119632
ENST00000556727	ENSG00000119632
ENST00000553601	ENSG00000119632
ENST00000556552	ENSG00000119632
ENST00000554723	ENSG00000140093
ENST00000393096	ENSG00000140093
ENST00000554173	ENSG00000140093
ENST00000557225	ENSG00000170099
ENST00000553483	ENSG00000258597
ENST00000489769	ENSG00000197249
ENST00000402629	ENSG00000197249
ENST00000554720	ENSG00000197249
ENST00000556091	ENSG00000197249
ENST00000557492	ENSG00000197249
ENST00000556955	ENSG00000197249
ENST00000553327	ENSG00000197249
ENST00000557118	ENSG00000197249
ENST00000555289	ENSG00000197249
ENST00000557361	ENSG00000197249
ENST00000557093	ENSG00000197249
ENST00000539349	ENSG00000170054
ENST00000238558	ENSG00000133937
ENST00000553435	ENSG00000258933
ENST00000527416	ENSG00000100697
ENST00000532939	ENSG00000100697
ENST00000554367	ENSG00000100697
ENST00000556681	ENSG00000100697
ENST00000557215	ENSG00000165959
ENST00000557696	ENSG00000165959
ENST00000556441	ENSG00000165959
ENST00000556416	ENSG00000165959
ENST00000500370	ENSG00000247092
ENST00000554169	ENSG00000247092
ENST00000555866	ENSG00000247092
ENST00000553559	ENSG00000247092
ENST00000554012	ENSG00000100721
ENST00000402399	ENSG00000100721
ENST00000556450	ENSG00000100721
ENST00000557043	ENSG00000100721
ENST00000554119	ENSG00000100721
ENST00000555886	ENSG00000100721
ENST00000553467	ENSG00000100721
ENST00000556156	ENSG00000100721
ENST00000555202	ENSG00000100721
ENST00000553638	ENSG00000258793
ENST00000554299	ENSG00000258729
ENST00000623367	ENSG00000258729
ENST00000555263	ENSG00000066739
ENST00000553643	ENSG00000066739
ENST00000554151	ENSG00000066739
ENST00000473234	ENSG00000066739
ENST00000488421	ENSG00000066739
ENST00000569214	ENSG00000260806
ENST00000557211	ENSG00000259026
ENST00000556773	ENSG00000259026
ENST00000555889	ENSG00000258379
ENST00000556138	ENSG00000246223
ENST00000554025	ENSG00000259119
ENST00000555595	ENSG00000258383
ENST00000555822	ENSG00000205476
ENST00000555875	ENSG00000258672
ENST00000557117	ENSG00000168350
ENST00000554912	ENSG00000197119
ENST00000556505	ENSG00000197119
ENST00000555927	ENSG00000197119
ENST00000554291	ENSG00000197119
ENST00000556873	ENSG00000197119
ENST00000553574	ENSG00000197119
ENST00000555051	ENSG00000197119
ENST00000555949	ENSG00000197119
ENST00000557438	ENSG00000197119
ENST00000556844	ENSG00000197119
ENST00000557614	ENSG00000140105
ENST00000554601	ENSG00000140105
ENST00000554084	ENSG00000140105
ENST00000553934	ENSG00000140105
ENST00000553581	ENSG00000140105
ENST00000555464	ENSG00000140105
ENST00000554356	ENSG00000183092
ENST00000554274	ENSG00000183092
ENST00000554540	ENSG00000258576
ENST00000557546	ENSG00000258717
ENST00000534062	ENSG00000254656
ENST00000555599	ENSG00000230805
ENST00000448840	ENSG00000230805
ENST00000555103	ENSG00000230805
ENST00000553561	ENSG00000258460
ENST00000556987	ENSG00000259023
ENST00000557109	ENSG00000258498
ENST00000553575	ENSG00000258498
ENST00000556120	ENSG00000258498
ENST00000556266	ENSG00000258498
ENST00000554441	ENSG00000258498
ENST00000554735	ENSG00000258498
ENST00000555174	ENSG00000258498
ENST00000557661	ENSG00000258498
ENST00000554694	ENSG00000258498
ENST00000557532	ENSG00000258498
ENST00000555882	ENSG00000258498
ENST00000553270	ENSG00000258919
ENST00000556205	ENSG00000256705
ENST00000557551	ENSG00000258959
ENST00000216281	ENSG00000080824
ENST00000554401	ENSG00000080824
ENST00000553585	ENSG00000080824
ENST00000556554	ENSG00000080824
ENST00000559512	ENSG00000080823
ENST00000561150	ENSG00000080823
ENST00000521249	ENSG00000080823
ENST00000522867	ENSG00000080823
ENST00000521937	ENSG00000080823
ENST00000522534	ENSG00000080823
ENST00000522537	ENSG00000080823
ENST00000519477	ENSG00000080823
ENST00000520252	ENSG00000080823
ENST00000520046	ENSG00000080823
ENST00000560326	ENSG00000100865
ENST00000558523	ENSG00000100865
ENST00000286918	ENSG00000156381
ENST00000559651	ENSG00000156381
ENST00000560748	ENSG00000156381
ENST00000559404	ENSG00000156381
ENST00000557902	ENSG00000156381
ENST00000559675	ENSG00000259508
ENST00000559402	ENSG00000259508
ENST00000559245	ENSG00000198752
ENST00000558867	ENSG00000198752
ENST00000634889	ENSG00000198752
ENST00000558224	ENSG00000259717
ENST00000560742	ENSG00000259717
ENST00000514902	ENSG00000251533
ENST00000348956	ENSG00000166165
ENST00000554989	ENSG00000166165
ENST00000554282	ENSG00000166165
ENST00000553528	ENSG00000166165
ENST00000553652	ENSG00000166165
ENST00000553610	ENSG00000166165
ENST00000555039	ENSG00000166165
ENST00000554426	ENSG00000166165
ENST00000553878	ENSG00000166165
ENST00000557287	ENSG00000166165
ENST00000555659	ENSG00000166165
ENST00000554705	ENSG00000166165
ENST00000555770	ENSG00000166165
ENST00000557530	ENSG00000166165
ENST00000568177	ENSG00000260285
ENST00000299204	ENSG00000166170
ENST00000445922	ENSG00000166170
ENST00000337322	ENSG00000166170
ENST00000557666	ENSG00000166170
ENST00000498989	ENSG00000246451
ENST00000554774	ENSG00000126215
ENST00000555451	ENSG00000126215
ENST00000555832	ENSG00000126215
ENST00000553807	ENSG00000126215
ENST00000553361	ENSG00000126215
ENST00000556980	ENSG00000126215
ENST00000555964	ENSG00000126215
ENST00000555231	ENSG00000126215
ENST00000556682	ENSG00000126215
ENST00000553332	ENSG00000126215
ENST00000554170	ENSG00000126215
ENST00000557587	ENSG00000088808
ENST00000555825	ENSG00000088808
ENST00000555391	ENSG00000088808
ENST00000556334	ENSG00000088808
ENST00000555991	ENSG00000088808
ENST00000555183	ENSG00000088808
ENST00000286953	ENSG00000156411
ENST00000555030	ENSG00000156411
ENST00000414262	ENSG00000156411
ENST00000553430	ENSG00000156411
ENST00000554287	ENSG00000156411
ENST00000557040	ENSG00000156411
ENST00000553449	ENSG00000156411
ENST00000554089	ENSG00000156411
ENST00000554713	ENSG00000156411
ENST00000557260	ENSG00000156411
ENST00000554528	ENSG00000156411
ENST00000557640	ENSG00000227729
ENST00000557687	ENSG00000258598
ENST00000556320	ENSG00000258986
ENST00000616017	ENSG00000258986
ENST00000553433	ENSG00000258736
ENST00000554954	ENSG00000258736
ENST00000564585	ENSG00000260792
ENST00000555524	ENSG00000258858
ENST00000610370	ENSG00000142208
ENST00000553506	ENSG00000142208
ENST00000557552	ENSG00000142208
ENST00000555458	ENSG00000142208
ENST00000554192	ENSG00000142208
ENST00000544168	ENSG00000142208
ENST00000554585	ENSG00000142208
ENST00000554826	ENSG00000142208
ENST00000557494	ENSG00000142208
ENST00000553797	ENSG00000142208
ENST00000553344	ENSG00000258593
ENST00000555544	ENSG00000185567
ENST00000551869	ENSG00000183484
ENST00000549990	ENSG00000183484
ENST00000546616	ENSG00000184916
ENST00000553244	ENSG00000184916
ENST00000553051	ENSG00000184916
ENST00000392568	ENSG00000183828
ENST00000551024	ENSG00000183828
ENST00000550002	ENSG00000183828
ENST00000339418	ENSG00000183828
ENST00000546553	ENSG00000183828
ENST00000546997	ENSG00000185024
ENST00000549044	ENSG00000185024
ENST00000547052	ENSG00000185024
ENST00000550375	ENSG00000185024
ENST00000551271	ENSG00000251602
ENST00000504332	ENSG00000251602
ENST00000552675	ENSG00000257270
ENST00000415014	ENSG00000234402
ENST00000390539	ENSG00000211890
ENST00000428654	ENSG00000227468
ENST00000412518	ENSG00000227468
ENST00000427543	ENSG00000227468
ENST00000390541	ENSG00000211891
ENST00000390540	ENSG00000254140
ENST00000479229	ENSG00000254140
ENST00000390543	ENSG00000211892
ENST00000390545	ENSG00000211893
ENST00000460164	ENSG00000253364
ENST00000497397	ENSG00000253364
ENST00000390555	ENSG00000253755
ENST00000392510	ENSG00000213140
ENST00000390547	ENSG00000211895
ENST00000390548	ENSG00000211896
ENST00000390549	ENSG00000211896
ENST00000390542	ENSG00000211896
ENST00000390551	ENSG00000211897
ENST00000390556	ENSG00000211898
ENST00000613640	ENSG00000211898
ENST00000637539	ENSG00000211899
ENST00000390559	ENSG00000211899
ENST00000606026	ENSG00000271968
ENST00000524329	ENSG00000215567
ENST00000611556	ENSG00000277988
ENST00000623212	ENSG00000278935
ENST00000554269	ENSG00000258780
ENST00000555186	ENSG00000259156
ENST00000566448	ENSG00000259156
ENST00000554701	ENSG00000259156
ENST00000554815	ENSG00000258654
ENST00000557528	ENSG00000258654
ENST00000554836	ENSG00000258488
ENST00000624672	ENSG00000279628
ENST00000624067	ENSG00000279628
ENST00000560839	ENSG00000259443
ENST00000557243	ENSG00000259089
ENST00000554209	ENSG00000258710
ENST00000567916	ENSG00000258710
ENST00000561158	ENSG00000259698
ENST00000623362	ENSG00000279595
ENST00000556075	ENSG00000258684
ENST00000630916	ENSG00000280703
ENST00000594169	ENSG00000268531
ENST00000332663	ENSG00000182974
ENST00000623441	ENSG00000279408
ENST00000629333	ENSG00000279408
ENST00000614722	ENSG00000274102
ENST00000328795	ENSG00000183706
ENST00000556034	ENSG00000258732
ENST00000616872	ENSG00000273679
ENST00000613133	ENSG00000274279
ENST00000622361	ENSG00000275363
ENST00000615156	ENSG00000276550
ENST00000618651	ENSG00000276550
ENST00000614571	ENSG00000276550
ENST00000622062	ENSG00000276141
ENST00000637456	ENSG00000283273
ENST00000615124	ENSG00000275325
ENST00000619879	ENSG00000274253
ENST00000618814	ENSG00000274253
ENST00000614297	ENSG00000274099
ENST00000619355	ENSG00000274471
ENST00000569537	ENSG00000261418
ENST00000570112	ENSG00000179455
ENST00000314520	ENSG00000179455
ENST00000564592	ENSG00000179455
ENST00000566797	ENSG00000260760
ENST00000569908	ENSG00000259905
ENST00000565241	ENSG00000259905
ENST00000329468	ENSG00000185823
ENST00000623426	ENSG00000280118
ENST00000557108	ENSG00000224078
ENST00000624480	ENSG00000279192
ENST00000551938	ENSG00000224078
ENST00000552334	ENSG00000257151
ENST00000547292	ENSG00000224078
ENST00000551077	ENSG00000224078
ENST00000567527	ENSG00000261069
ENST00000626200	ENSG00000224078
ENST00000624188	ENSG00000279050
ENST00000441592	ENSG00000224078
ENST00000447911	ENSG00000224078
ENST00000414175	ENSG00000224078
ENST00000456576	ENSG00000224078
ENST00000450809	ENSG00000224078
ENST00000623883	ENSG00000280234
ENST00000580438	ENSG00000224078
ENST00000553382	ENSG00000259150
ENST00000555060	ENSG00000186297
ENST00000554083	ENSG00000186297
ENST00000557500	ENSG00000259122
ENST00000567953	ENSG00000261426
ENST00000553919	ENSG00000259152
ENST00000553822	ENSG00000258594
ENST00000419100	ENSG00000232394
ENST00000566500	ENSG00000261401
ENST00000564114	ENSG00000153684
ENST00000568250	ENSG00000153684
ENST00000565126	ENSG00000153684
ENST00000568913	ENSG00000153684
ENST00000561950	ENSG00000261524
ENST00000567691	ENSG00000261041
ENST00000567652	ENSG00000227717
ENST00000507787	ENSG00000206149
ENST00000524476	ENSG00000206149
ENST00000529353	ENSG00000206149
ENST00000430589	ENSG00000232431
ENST00000567053	ENSG00000232431
ENST00000563144	ENSG00000261377
ENST00000560273	ENSG00000259300
ENST00000536835	ENSG00000256802
ENST00000560994	ENSG00000256802
ENST00000557989	ENSG00000259523
ENST00000557911	ENSG00000259749
ENST00000568123	ENSG00000179938
ENST00000565649	ENSG00000261247
ENST00000569415	ENSG00000259993
ENST00000603029	ENSG00000270955
ENST00000616104	ENSG00000274966
ENST00000568690	ENSG00000215302
ENST00000602663	ENSG00000270055
ENST00000636170	ENSG00000283345
ENST00000564693	ENSG00000260784
ENST00000562992	ENSG00000260693
ENST00000565941	ENSG00000178115
ENST00000567449	ENSG00000187951
ENST00000566362	ENSG00000187951
ENST00000568574	ENSG00000187951
ENST00000561594	ENSG00000198690
ENST00000561607	ENSG00000198690
ENST00000565466	ENSG00000198690
ENST00000562892	ENSG00000198690
ENST00000568145	ENSG00000198690
ENST00000602886	ENSG00000270015
ENST00000562881	ENSG00000198690
ENST00000558755	ENSG00000259720
ENST00000559292	ENSG00000259448
ENST00000557928	ENSG00000259448
ENST00000558844	ENSG00000169926
ENST00000558673	ENSG00000169926
ENST00000636184	ENSG00000175344
ENST00000636898	ENSG00000175344
ENST00000636709	ENSG00000175344
ENST00000636957	ENSG00000175344
ENST00000636521	ENSG00000175344
ENST00000635883	ENSG00000175344
ENST00000637348	ENSG00000175344
ENST00000623902	ENSG00000279912
ENST00000568289	ENSG00000260642
ENST00000564149	ENSG00000261491
ENST00000566124	ENSG00000261708
ENST00000453952	ENSG00000232653
ENST00000567075	ENSG00000232653
ENST00000611209	ENSG00000232653
ENST00000569536	ENSG00000232653
ENST00000605665	ENSG00000232653
ENST00000500941	ENSG00000244952
ENST00000563330	ENSG00000198826
ENST00000562481	ENSG00000198826
ENST00000564918	ENSG00000198826
ENST00000498607	ENSG00000166922
ENST00000635875	ENSG00000198838
ENST00000636753	ENSG00000198838
ENST00000636583	ENSG00000198838
ENST00000638038	ENSG00000198838
ENST00000558060	ENSG00000198838
ENST00000635842	ENSG00000198838
ENST00000638032	ENSG00000198838
ENST00000637615	ENSG00000198838
ENST00000636656	ENSG00000198838
ENST00000637522	ENSG00000198838
ENST00000559333	ENSG00000198838
ENST00000560791	ENSG00000198838
ENST00000636878	ENSG00000198838
ENST00000561352	ENSG00000259505
